CGATS.17							
ORIGINATOR	BabelColor PatchTool. version 5.5.0 b422						
LGOROWLENGTH	31						
CREATED	2021-12-08  # Time: 17:43:41						
INSTRUMENTATION	"i1Pro 2 ; Serial number 1119950"						
INSTRUMENT_SN							
MEASUREMENT_SOURCE	Illumination=D50 ObserverAngle=2 WhiteBase=Abs Filter=D50						
ILLUMINATION_NAME	D50						
OBSERVER_ANGLE	2						
FILTER	D50						
MEASUREMENT_CONDITION	M1						
WEIGHTING_FUNCTION	ILLUMINANT. D50						
WEIGHTING_FUNCTION	OBSERVER. 2 degree						
KEYWORD	DEVCALSTD						
DEVCALSTD	XRGA						
# 							
# CMYK space for the CMYK data in this file: 							
# NOTE: The CMYK data was copied from the original file. The profile parameters were also copied from the file.							
# Profile name: 							
CMYK_PROFILE_NAME	ISO Coated v2 (ECI)						
# Profile path: 							
CMYK_PROFILE_PATH	C:\Program Files (x86)\BabelColor\PatchTool\Profiles\ISOcoated_v2_eci.icc						
# Rendering intent: 							
CMYK_PROFILE_INTENT	Absolute Colorimetric						
# Black Point Compensation (BPC) setting: 							
CMYK_PROFILE_BPC	NO						
# 							
KEYWORD	SAMPLE_ID						
378	41.57	30.2	36.47	0	64.22	-0.98	-0.59
379	41.57	30.98	36.47	0	64.1	-0.42	-0.71
380	41.57	31.76	36.47	0	63.85	0.51	-0.33
381	41.57	32.55	36.47	0	63.25	0.71	-0.34
382	41.57	33.33	36.47	0	62.77	1.01	-0.77
383	41.57	34.12	36.47	0	61.71	1.09	-1.02
384	41.57	34.9	36.47	0	61.5	1.78	-1.19
385	41.57	35.69	36.47	0	60.59	2.75	-0.94
386	41.57	36.47	36.47	0	60.82	2.89	-1.61
387	41.57	37.25	36.47	0	60.28	3.65	-1.83
388	62.35	48.24	46.67	0	49.02	-3.61	-5.78
389	62.35	49.02	46.67	0	49.42	-2.13	-6.28
390	62.35	49.8	46.67	0	48.91	-2.09	-6.18
391	62.35	50.59	46.67	0	48.48	-0.9	-6.27
392	62.35	51.37	46.67	0	47.82	-0.29	-6.36
393	62.35	52.16	46.67	0	47.56	0.53	-6.26
394	62.35	52.94	46.67	0	46.92	1.41	-6.94
395	62.35	53.73	46.67	0	46.67	1.52	-7.04
396	62.35	54.51	46.67	0	46.56	1.49	-7.35
397	62.35	55.29	46.67	0	46.01	1.86	-7.58
398	62.35	56.08	46.67	0	46.06	2.8	-7.99
399	62.35	56.86	46.67	0	45.49	4.14	-7.95
400	62.35	57.65	46.67	0	45.3	4.05	-8.13
401	62.35	48.24	47.45	0	48.75	-2.96	-4.83
402	62.35	49.02	47.45	0	48.34	-2.53	-5.29
403	62.35	49.8	47.45	0	47.68	-2.11	-6.41
404	62.35	50.59	47.45	0	49.82	-0.35	-5
405	62.35	51.37	47.45	0	49.68	0.27	-5.33
406	62.35	52.16	47.45	0	49.29	0.72	-5.81
407	62.35	52.94	47.45	0	48.7	1.58	-6.02
408	62.35	53.73	47.45	0	48.41	2.12	-6.66
409	62.35	54.51	47.45	0	48.39	2.41	-6.61
410	62.35	55.29	47.45	0	48.35	2.71	-6.67
411	62.35	56.08	47.45	0	47.8	4.02	-6.49
412	62.35	56.86	47.45	0	47.14	4.74	-6.47
413	62.35	57.65	47.45	0	46.56	4.75	-7.06
414	62.35	48.24	48.24	0	49.12	-2.99	-3.99
415	62.35	49.02	48.24	0	48.81	-2.17	-4.48
416	62.35	49.8	48.24	0	48.2	-1.94	-4.27
417	62.35	50.59	48.24	0	48.27	-1.66	-4.97
418	62.35	51.37	48.24	0	47.89	-0.76	-5.04
419	62.35	52.16	48.24	0	47.19	-0.49	-5.56
420	62.35	52.94	48.24	0	47.46	0.49	-5.7
421	62.35	53.73	48.24	0	47.26	1.15	-5.76
422	62.35	54.51	48.24	0	47.11	1.46	-5.85
423	62.35	55.29	48.24	0	46.74	1.81	-5.92
424	62.35	56.08	48.24	0	45.97	3.11	-5.72
425	62.35	56.86	48.24	0	45.47	3.87	-6.21
426	62.35	57.65	48.24	0	45.04	4.17	-6.64
427	62.35	48.24	49.02	0	48.7	-3.73	-4.1
428	62.35	49.02	49.02	0	48.31	-3.27	-4.38
429	62.35	49.8	49.02	0	48.34	-2.42	-4.41
430	62.35	50.59	49.02	0	47.41	-1.48	-4.86
431	62.35	51.37	49.02	0	46.98	-1.03	-4.88
432	62.35	52.16	49.02	0	46.88	-0.16	-4.82
433	62.35	52.94	49.02	0	46.43	0.22	-5.15
434	62.35	53.73	49.02	0	46.18	1.16	-6.02
435	62.35	54.51	49.02	0	48.26	2.44	-4.87
436	62.35	55.29	49.02	0	48.12	2.56	-5.06
437	62.35	56.08	49.02	0	47.79	3.16	-5.51
438	62.35	56.86	49.02	0	47.14	4.59	-5.88
439	62.35	57.65	49.02	0	46.99	4.53	-6.26
440	62.35	48.24	49.8	0	50.67	-2.62	-3.87
441	62.35	49.02	49.8	0	50.24	-2.04	-3.49
442	62.35	49.8	49.8	0	50	-1.58	-3.53
443	62.35	50.59	49.8	0	49.24	-0.68	-3.18
444	62.35	51.37	49.8	0	48.56	-0.17	-4.36
445	62.35	52.16	49.8	0	47.71	-0.47	-3.74
446	62.35	52.94	49.8	0	47.28	0.57	-4.73
447	62.35	53.73	49.8	0	46.5	1.01	-4.74
448	62.35	54.51	49.8	0	46.54	1.45	-5.52
449	62.35	55.29	49.8	0	46.35	1.71	-5.32
450	62.35	56.08	49.8	0	45.8	2.02	-5.38
451	62.35	56.86	49.8	0	46.04	3.44	-5.85
452	62.35	57.65	49.8	0	45.66	3.84	-5.96
453	62.35	48.24	50.59	0	49.28	-3.65	-2.89
454	62.35	49.02	50.59	0	48.7	-3.13	-2.92
455	62.35	49.8	50.59	0	48.05	-2.43	-2.98
456	62.35	50.59	50.59	0	47.48	-1.68	-3.46
457	62.35	51.37	50.59	0	47.14	-1.29	-3.87
458	62.35	52.16	50.59	0	47.01	-1.5	-3.13
459	62.35	52.94	50.59	0	46.55	-0.62	-3.91
460	62.35	53.73	50.59	0	46.31	0.4	-4.59
461	62.35	54.51	50.59	0	45.9	1.39	-4.5
462	62.35	55.29	50.59	0	45.4	1.76	-4.59
463	62.35	56.08	50.59	0	45.36	2.43	-4.78
464	62.35	56.86	50.59	0	44.97	3.33	-4.72
465	62.35	57.65	50.59	0	44.58	3.46	-5.74
466	62.35	48.24	51.37	0	50.5	-2.9	-1.79
467	62.35	49.02	51.37	0	50.35	-2.44	-2.46
468	62.35	49.8	51.37	0	50.14	-1.72	-2.21
469	62.35	50.59	51.37	0	49.62	-1.03	-2.96
470	62.35	51.37	51.37	0	49.03	-0.76	-3.46
471	62.35	52.16	51.37	0	49.09	-0.22	-3.31
472	62.35	52.94	51.37	0	48.73	0.48	-3.45
473	62.35	53.73	51.37	0	48.34	1.36	-3.46
474	62.35	54.51	51.37	0	47.86	2.14	-2.71
475	62.35	55.29	51.37	0	47.25	2.58	-3.7
476	62.35	56.08	51.37	0	45.91	2.83	-4.07
477	62.35	56.86	51.37	0	45.83	3.78	-4.4
478	62.35	57.65	51.37	0	45.2	3.83	-4.38
479	62.35	48.24	52.16	0	48.82	-3.95	-2.05
480	62.35	49.02	52.16	0	48.6	-3.35	-2.29
481	62.35	49.8	52.16	0	47.98	-3.07	-2.18
482	62.35	50.59	52.16	0	48.44	-1.83	-2.85
483	62.35	51.37	52.16	0	47.94	-1.72	-2.82
484	62.35	52.16	52.16	0	47.91	-1.09	-2.78
485	62.35	52.94	52.16	0	47.36	-0.52	-3.05
486	62.35	53.73	52.16	0	46.53	0.86	-2.89
487	62.35	54.51	52.16	0	46.2	0.81	-3.25
488	62.35	55.29	52.16	0	45.9	1.67	-3.63
489	62.35	56.08	52.16	0	45.66	2.09	-3.76
490	62.35	56.86	52.16	0	44.69	3.24	-4.02
491	62.35	57.65	52.16	0	44.92	3.29	-4.35
492	62.35	48.24	52.94	0	48.37	-3.76	-1.2
493	62.35	49.02	52.94	0	47.77	-3.3	-1.52
494	62.35	49.8	52.94	0	47.53	-2.73	-1.57
495	62.35	50.59	52.94	0	47.4	-2.18	-1.5
496	62.35	51.37	52.94	0	46.89	-1.72	-2.69
497	62.35	52.16	52.94	0	49.21	-0.47	-1.63
498	62.35	52.94	52.94	0	48.97	0.21	-1.96
499	62.35	53.73	52.94	0	48.4	0.91	-2.17
500	62.35	54.51	52.94	0	48.17	1.59	-2.68
501	62.35	55.29	52.94	0	47.5	2.03	-2.82
502	62.35	56.08	52.94	0	47.53	2.91	-3.38
503	62.35	56.86	52.94	0	47.12	3.82	-3.23
504	62.35	57.65	52.94	0	46.81	4.54	-3.31
505	62.35	48.24	53.73	0	50.36	-2.88	-0.31
506	62.35	49.02	53.73	0	49.56	-2.5	-1.14
507	62.35	49.8	53.73	0	48.35	-2.55	-0.87
508	62.35	50.59	53.73	0	48.41	-1.97	-1.29
509	62.35	51.37	53.73	0	47.72	-1.42	-1.24
510	62.35	52.16	53.73	0	47.77	-1.12	-2.08
511	62.35	52.94	53.73	0	47.49	-0.54	-2.11
512	62.35	53.73	53.73	0	47.05	-0.07	-1.98
513	62.35	54.51	53.73	0	47.12	0.77	-2.26
514	62.35	55.29	53.73	0	46.55	1.31	-2.65
515	62.35	56.08	53.73	0	46.44	2.23	-2.89
516	62.35	56.86	53.73	0	45.67	2.89	-3.04
517	62.35	57.65	53.73	0	45	3.69	-2.74
518	62.35	48.24	54.51	0	48.33	-4.04	-0.3
519	62.35	49.02	54.51	0	47.93	-3.65	-0.03
520	62.35	49.8	54.51	0	47.93	-3.2	-0.64
521	62.35	50.59	54.51	0	47.63	-2.41	-0.71
522	62.35	51.37	54.51	0	47.22	-1.87	-1.19
523	62.35	52.16	54.51	0	46.69	-0.99	-1.23
524	62.35	52.94	54.51	0	46.44	-0.69	-1.68
525	62.35	53.73	54.51	0	46.36	-0.05	-1.67
526	62.35	54.51	54.51	0	45.94	0.34	-1.54
527	62.35	55.29	54.51	0	45.55	1.21	-2.8
528	62.35	56.08	54.51	0	47.65	2.74	-1.65
529	62.35	56.86	54.51	0	47.27	3.12	-2.03
530	62.35	57.65	54.51	0	46.93	3.68	-2.37
531	62.35	48.24	55.29	0	50.52	-3.37	-0.07
532	62.35	49.02	55.29	0	50.15	-3.07	-0.58
533	62.35	49.8	55.29	0	49.87	-2.07	-0.59
534	62.35	50.59	55.29	0	49.87	-1.55	-0.2
535	62.35	51.37	55.29	0	49.08	-0.98	-0.29
536	62.35	52.16	55.29	0	49.02	-0.28	0.18
537	62.35	52.94	55.29	0	48.22	0.08	-0.31
538	62.35	53.73	55.29	0	47.14	0.39	-0.81
539	62.35	54.51	55.29	0	47.07	0.54	-1.31
540	62.35	55.29	55.29	0	46.34	1.24	-1.36
541	62.35	56.08	55.29	0	46.35	1.77	-1.95
542	62.35	56.86	55.29	0	46.02	2.49	-2.08
543	62.35	57.65	55.29	0	45.18	2.54	-2.04
544	62.35	48.24	56.08	0	49.04	-4.36	0.31
545	62.35	49.02	56.08	0	48.59	-3.82	0.54
546	62.35	49.8	56.08	0	48.53	-2.85	0.28
547	62.35	50.59	56.08	0	47.89	-2.83	0.3
548	62.35	51.37	56.08	0	47.54	-2.05	0.47
549	62.35	52.16	56.08	0	47.14	-1.65	-0.48
550	62.35	52.94	56.08	0	46.86	-1.19	-0.22
551	62.35	53.73	56.08	0	46.8	-0.83	-0.71
552	62.35	54.51	56.08	0	46.68	0.02	-0.88
553	62.35	55.29	56.08	0	46.5	0.77	-0.96
554	62.35	56.08	56.08	0	45.75	2.61	-1.03
555	62.35	56.86	56.08	0	45.57	2.6	-1.25
556	62.35	57.65	56.08	0	45.3	3.23	-1.49
557	81.57	73.73	71.76	0	32.53	-1.29	-3.35
558	81.57	74.51	71.76	0	32.47	-1.1	-4.52
559	81.57	75.29	71.76	0	33.58	-0.17	-3.75
560	81.57	76.08	71.76	0	33.29	1.07	-3.94
561	81.57	76.86	71.76	0	32.69	1.8	-4.36
562	81.57	77.65	71.76	0	32.35	2.63	-4.91
563	81.57	78.43	71.76	0	32.06	3.24	-5.32
564	81.57	73.73	72.55	0	34.08	-1.1	-3.42
565	81.57	74.51	72.55	0	33.85	-0.39	-3.24
566	81.57	75.29	72.55	0	33.44	0.23	-2.64
567	81.57	76.08	72.55	0	32.99	1.11	-2.69
568	81.57	76.86	72.55	0	32.33	1.85	-3.43
569	81.57	77.65	72.55	0	31.4	2.33	-3.79
570	81.57	78.43	72.55	0	31.26	2.81	-4.1
571	81.57	73.73	73.33	0	32.99	-1.65	-2.64
572	81.57	74.51	73.33	0	32.74	-1.32	-3.17
573	81.57	75.29	73.33	0	32.42	-0.94	-3.47
574	81.57	76.08	73.33	0	31.54	0.49	-3.57
575	81.57	76.86	73.33	0	30.99	1.87	-4.31
576	81.57	77.65	73.33	0	30.85	2.56	-4.12
577	81.57	78.43	73.33	0	30.85	3.28	-4.01
578	81.57	73.73	74.12	0	32.36	-1.02	-2.92
579	81.57	74.51	74.12	0	32.15	-0.58	-2.48
580	81.57	75.29	74.12	0	32.17	-0.27	-2.71
581	81.57	76.08	74.12	0	31.48	0.42	-3.2
582	81.57	76.86	74.12	0	31.06	1.35	-3.55
583	81.57	77.65	74.12	0	30.54	1.97	-3.67
584	81.57	78.43	74.12	0	30.63	2.65	-3.87
585	81.57	73.73	74.9	0	32.26	-1.3	-1.81
586	81.57	74.51	74.9	0	32.15	-1.05	-1.96
587	81.57	75.29	74.9	0	32.07	-0.77	-1.74
588	81.57	76.08	74.9	0	31.36	0.13	-2.12
589	81.57	76.86	74.9	0	30.97	1.13	-3.02
590	81.57	77.65	74.9	0	32.25	2.26	-1.96
591	81.57	78.43	74.9	0	32.09	2.75	-2.09
592	81.57	73.73	75.69	0	33.93	-1.54	-1.08
593	81.57	74.51	75.69	0	33.71	-0.72	-1.38
594	81.57	75.29	75.69	0	33.3	-0.56	-1.91
595	81.57	76.08	75.69	0	32.89	0.87	-2.4
596	81.57	76.86	75.69	0	32.6	1.89	-1.78
597	81.57	77.65	75.69	0	32.13	2.46	-1.88
598	81.57	78.43	75.69	0	31.72	2.83	-1.49
599	81.57	73.73	76.47	0	33.18	-1.46	-0.92
600	81.57	74.51	76.47	0	32.84	-1.36	-0.58
601	81.57	75.29	76.47	0	32.36	-0.79	-1.2
602	81.57	76.08	76.47	0	32.01	0.08	-1.2
603	81.57	76.86	76.47	0	31.48	0.63	-1.53
604	81.57	77.65	76.47	0	31.18	1.19	-1.69
605	81.57	78.43	76.47	0	30.47	1.57	-1.63
606	0	0	0	0	94.29	1.54	-6.46
607	0	0	0	0	94.29	1.5	-6.31
608	0	0	0	0	94.23	1.49	-6.3
609	0	0	0	0	94.25	1.49	-6.31
610	0	0	0	0	94.25	1.5	-6.26
611	0	0	0	0	94.34	1.46	-6.32
612	0	0	0	0	94.32	1.49	-6.3
613	0	0	0	0	94.2	1.57	-6.34
614	0	0	0	0	94.24	1.55	-6.25
615	0	0	0	0	94.26	1.49	-6.46
616	0	0	0	0	94.31	1.57	-6.13
617	0	0	0	0	94.26	1.54	-6.23
618	0	0	0	0	94.49	1.51	-6.36
619	0	0	0	0	94.22	1.51	-6.31
620	0	0	0	0	94.29	1.5	-6.39
END_DATA							
