CGATS.17
ORIGINATOR	"BabelColor PatchTool, version 5.5.0 b422"
LGOROWLENGTH	31
CREATED	"2021-12-11"  # Time: 07:04:22
INSTRUMENTATION	"KONICA MINOLTA, INC. FD-9"
INSTRUMENT_SN	""
MEASUREMENT_SOURCE	"Illumination=D50 ObserverAngle=2 WhiteBase=Abs Filter=Unknown"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"Unknown"
MEASUREMENT_CONDITION	"Unknown"
WEIGHTING_FUNCTION	"ILLUMINANT, D50"
WEIGHTING_FUNCTION	"OBSERVER, 2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"Unknown"
# 
KEYWORD	"SAMPLE_ID"
KEYWORD	"SAMPLE_NAME"
NUMBER_OF_FIELDS	41
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT
NUMBER_OF_SETS	620
BEGIN_DATA
9	1A9	85.3250	-0.6074	-6.9999	0.306405	0.378179	0.446338	0.545490	0.717817	0.787705	0.789825	0.775666	0.745513	0.729520	0.721240	0.729250	0.738888	0.736491	0.721241	0.701725	0.684421	0.661349	0.631555	0.608836	0.611775	0.634075	0.647056	0.651390	0.657013	0.666762	0.678053	0.690691	0.701404	0.705383	0.701916	0.696925	0.692326	0.691483	0.698194	0.704905
10	1A10	84.9005	0.1029	-6.8911	0.305880	0.376751	0.427391	0.534383	0.704227	0.776345	0.779412	0.765601	0.735545	0.720294	0.711696	0.719178	0.727635	0.724643	0.708831	0.689102	0.672842	0.650038	0.620247	0.598455	0.603832	0.629519	0.646184	0.651591	0.657452	0.667398	0.678415	0.691039	0.701510	0.705269	0.702098	0.697034	0.692623	0.691394	0.698966	0.706538
11	1A11	84.1381	0.6397	-7.3021	0.301173	0.369699	0.430048	0.529116	0.696468	0.765759	0.768784	0.755394	0.725029	0.708599	0.699013	0.705564	0.713695	0.710102	0.692998	0.672618	0.655976	0.633373	0.602584	0.580468	0.586415	0.615745	0.635517	0.641894	0.648850	0.658746	0.670218	0.682933	0.693832	0.697432	0.694295	0.688885	0.684277	0.682824	0.689565	0.696307
12	1A12	83.8823	1.0237	-7.4180	0.300528	0.368359	0.430791	0.525209	0.692965	0.762650	0.765799	0.751548	0.721091	0.704376	0.694537	0.700689	0.708140	0.703505	0.685925	0.665918	0.649500	0.627018	0.596458	0.574019	0.581686	0.612683	0.633584	0.641399	0.647575	0.657568	0.669049	0.681868	0.692782	0.696642	0.693265	0.688582	0.683272	0.683208	0.689909	0.696609
13	1A13	83.4289	1.2916	-7.0486	0.293598	0.361284	0.422426	0.524108	0.686844	0.750144	0.750290	0.735845	0.706181	0.689259	0.680398	0.688443	0.697040	0.693191	0.675750	0.655783	0.639504	0.617897	0.587619	0.564184	0.572590	0.604834	0.628215	0.636208	0.644444	0.654445	0.665889	0.678612	0.689591	0.693578	0.690062	0.685084	0.680664	0.678945	0.687024	0.695103
14	1A14	83.1216	2.0666	-7.4607	0.298177	0.365792	0.423013	0.519825	0.682049	0.749211	0.750570	0.736082	0.705990	0.688467	0.678015	0.683430	0.689820	0.684872	0.666453	0.646316	0.630681	0.609048	0.578684	0.555672	0.566380	0.603924	0.628223	0.637565	0.645135	0.655428	0.666628	0.679413	0.690314	0.693958	0.691064	0.685764	0.681458	0.680306	0.687508	0.694711
15	1A15	84.9069	-1.5401	-5.7580	0.302803	0.370129	0.416762	0.516062	0.682734	0.756690	0.762360	0.750310	0.721715	0.706395	0.700475	0.714130	0.728857	0.729715	0.716727	0.698110	0.680417	0.656047	0.625805	0.602191	0.603590	0.623840	0.635814	0.637462	0.643959	0.653269	0.664378	0.676865	0.687611	0.691764	0.688685	0.683563	0.678300	0.677214	0.685947	0.694679
16	1A16	84.4951	-1.0163	-5.8253	0.293258	0.361918	0.420726	0.520351	0.684838	0.751521	0.754198	0.741353	0.712686	0.697785	0.691911	0.705364	0.718947	0.719263	0.706051	0.687439	0.670021	0.646789	0.615731	0.592248	0.595480	0.618521	0.631845	0.635695	0.641412	0.651096	0.662435	0.675288	0.686498	0.690238	0.687254	0.682111	0.676728	0.676308	0.684893	0.693477
17	2A1	84.1790	-0.0062	-6.4729	0.295480	0.363215	0.425326	0.526944	0.693176	0.756451	0.757259	0.743187	0.713917	0.698287	0.690850	0.701930	0.712893	0.711046	0.695836	0.675608	0.659426	0.636794	0.606317	0.583276	0.588580	0.616180	0.632870	0.637750	0.644834	0.654602	0.665931	0.678629	0.689818	0.693878	0.690723	0.686043	0.681306	0.680410	0.687606	0.694803
18	2A2	83.8001	0.2981	-6.2697	0.295619	0.362959	0.413531	0.512728	0.675140	0.743239	0.747050	0.734084	0.704605	0.688863	0.681299	0.692261	0.703768	0.702055	0.687252	0.667107	0.651574	0.628586	0.596690	0.573879	0.580796	0.609996	0.629538	0.635706	0.642291	0.652159	0.663561	0.676453	0.687460	0.691630	0.688430	0.682788	0.678170	0.677502	0.685443	0.693384
19	2A3	83.6187	0.8044	-6.2264	0.298266	0.365517	0.414291	0.514163	0.672851	0.739490	0.742756	0.730019	0.700545	0.684110	0.676353	0.686678	0.698447	0.696611	0.680640	0.661413	0.645246	0.622669	0.592479	0.569455	0.577237	0.609234	0.630251	0.638439	0.644545	0.654460	0.665743	0.678295	0.689284	0.693540	0.690071	0.685157	0.679650	0.678850	0.686714	0.694579
20	2A4	83.2248	1.3033	-6.4936	0.293234	0.360393	0.413873	0.511348	0.670062	0.735817	0.737980	0.725295	0.695959	0.679379	0.671075	0.680228	0.690233	0.687660	0.671121	0.651598	0.636047	0.614340	0.582639	0.559223	0.568758	0.604012	0.627243	0.635258	0.641742	0.651873	0.663416	0.676070	0.687181	0.691126	0.688105	0.683271	0.678232	0.676983	0.685369	0.693755
21	2A5	82.6615	1.9939	-6.5678	0.292826	0.360092	0.415308	0.508891	0.664609	0.726687	0.728332	0.714781	0.684991	0.667328	0.658580	0.667977	0.677881	0.675343	0.657660	0.637911	0.622726	0.600525	0.570079	0.546462	0.557926	0.596012	0.621398	0.631146	0.639557	0.649889	0.661285	0.673988	0.685020	0.689062	0.685847	0.680780	0.675401	0.674267	0.682140	0.690012
22	2A6	84.5488	-1.6671	-5.6044	0.293149	0.361582	0.416658	0.516887	0.680570	0.747303	0.750509	0.739708	0.711196	0.696662	0.691975	0.707241	0.722555	0.723818	0.711025	0.692008	0.674215	0.649589	0.617918	0.593817	0.596165	0.616232	0.628633	0.631534	0.636431	0.645949	0.657220	0.669901	0.681312	0.685409	0.681717	0.677079	0.671660	0.670322	0.678616	0.686909
23	2A7	84.2520	-1.0336	-5.4214	0.292306	0.360393	0.412099	0.511921	0.674429	0.740257	0.743287	0.731114	0.702879	0.687184	0.682414	0.697531	0.713293	0.714604	0.701574	0.682827	0.665656	0.642120	0.610318	0.586861	0.589893	0.613996	0.628218	0.633182	0.638823	0.648533	0.659801	0.672666	0.684117	0.688016	0.684659	0.679090	0.674310	0.672794	0.680591	0.688388
24	2A8	84.0635	-0.5749	-5.5295	0.294542	0.360868	0.414153	0.510878	0.671190	0.737702	0.740849	0.729533	0.700638	0.684606	0.679461	0.693894	0.708314	0.708846	0.695450	0.676950	0.660124	0.636954	0.604944	0.581392	0.586136	0.613122	0.629082	0.634190	0.639780	0.649370	0.660596	0.673506	0.684935	0.688788	0.685892	0.680446	0.675204	0.674134	0.681836	0.689538
25	2A9	83.5241	0.1493	-5.7315	0.290945	0.356608	0.408025	0.506399	0.665189	0.730159	0.733537	0.720893	0.692120	0.675849	0.669309	0.682782	0.697079	0.696985	0.682336	0.662900	0.646954	0.623227	0.591583	0.568715	0.574987	0.606353	0.624901	0.630561	0.637253	0.647101	0.658879	0.671681	0.683176	0.687434	0.684053	0.678997	0.674392	0.672562	0.679783	0.687004
26	2A10	83.3258	0.7770	-5.4939	0.291659	0.357626	0.410996	0.501540	0.657777	0.723104	0.726474	0.714424	0.685750	0.669023	0.662238	0.675461	0.689058	0.688800	0.674544	0.655909	0.640055	0.618054	0.586611	0.563177	0.571823	0.605679	0.626831	0.634601	0.641213	0.651438	0.662738	0.675440	0.686474	0.690782	0.687628	0.682718	0.677742	0.676065	0.681706	0.687346
27	2A11	82.9623	1.1605	-5.4570	0.289135	0.353345	0.411026	0.502984	0.656657	0.717550	0.718425	0.706055	0.676640	0.660466	0.653662	0.666626	0.680861	0.680755	0.665775	0.647322	0.632024	0.610041	0.578237	0.555150	0.564805	0.599731	0.622417	0.632011	0.639527	0.649645	0.661048	0.674005	0.685360	0.689444	0.685757	0.680900	0.676401	0.674457	0.682773	0.691090
28	2A12	82.6700	2.0395	-6.0079	0.289326	0.354199	0.409865	0.498538	0.654900	0.719480	0.721316	0.708482	0.678347	0.661098	0.652736	0.663329	0.674603	0.672980	0.656505	0.637603	0.622397	0.601154	0.570614	0.547050	0.558166	0.598336	0.623569	0.632793	0.641601	0.652080	0.663784	0.676825	0.688103	0.692284	0.688742	0.683870	0.679081	0.677621	0.686113	0.694606
29	2A13	84.5050	-1.5144	-4.4793	0.293638	0.360500	0.406234	0.508149	0.667254	0.732540	0.735860	0.723275	0.695643	0.680580	0.677626	0.696338	0.715310	0.719168	0.708252	0.689584	0.672188	0.648972	0.617377	0.592842	0.596156	0.618402	0.632041	0.635757	0.641240	0.650779	0.662006	0.674884	0.686151	0.690104	0.686823	0.681523	0.676921	0.675829	0.682769	0.689709
30	2A14	84.1335	-1.3296	-4.5754	0.289214	0.355385	0.405595	0.501822	0.660745	0.725858	0.728898	0.717463	0.689022	0.674537	0.671523	0.689790	0.708279	0.711564	0.699740	0.681305	0.665015	0.641351	0.608561	0.584263	0.589156	0.612020	0.626331	0.630205	0.636346	0.646015	0.657136	0.670320	0.681519	0.685577	0.682400	0.676844	0.672064	0.670265	0.679083	0.687902
31	2A15	83.8980	-0.4539	-4.5954	0.288892	0.354635	0.403466	0.504157	0.661818	0.723658	0.725817	0.713531	0.684504	0.668871	0.664290	0.681098	0.698950	0.702212	0.690199	0.672615	0.656339	0.633276	0.602382	0.579578	0.584207	0.612562	0.629435	0.634550	0.640555	0.650370	0.661774	0.674724	0.685862	0.689726	0.686195	0.681193	0.676179	0.675195	0.682093	0.688992
32	1B1	85.0508	0.5009	-5.0749	0.302356	0.370425	0.423465	0.524739	0.691617	0.757642	0.758782	0.745007	0.714585	0.698075	0.691281	0.703834	0.717404	0.718204	0.705493	0.688169	0.673535	0.653330	0.624221	0.603704	0.610195	0.639333	0.656541	0.663965	0.669364	0.679188	0.690704	0.703128	0.713558	0.716811	0.713694	0.709378	0.705284	0.704805	0.713359	0.721912
33	1B2	84.4554	0.8126	-5.5387	0.299596	0.367880	0.419169	0.516156	0.681387	0.750445	0.752628	0.738758	0.708661	0.691901	0.684693	0.696584	0.709282	0.708440	0.694012	0.675734	0.660984	0.640338	0.610234	0.588013	0.595853	0.628189	0.647174	0.654623	0.661315	0.671483	0.683100	0.695606	0.706087	0.709816	0.706886	0.702028	0.696924	0.697188	0.704469	0.711750
34	1B3	84.1173	1.2739	-5.7988	0.298148	0.365854	0.412743	0.517727	0.680498	0.747154	0.748993	0.735472	0.705296	0.687853	0.680023	0.690398	0.701664	0.700687	0.685570	0.667258	0.652436	0.631771	0.602437	0.580397	0.589278	0.622360	0.643846	0.652013	0.659498	0.669808	0.681309	0.693870	0.704345	0.708186	0.704902	0.700219	0.695378	0.694833	0.701635	0.708436
35	1B4	83.6350	1.8208	-5.7497	0.294569	0.361690	0.414886	0.509555	0.670458	0.737471	0.738783	0.724883	0.694444	0.677390	0.669215	0.679493	0.690607	0.688876	0.673392	0.655406	0.641191	0.620502	0.591944	0.568540	0.579388	0.615521	0.639840	0.649593	0.656670	0.667136	0.678736	0.691234	0.701850	0.705486	0.702692	0.697328	0.693052	0.693636	0.701321	0.709006
36	1B5	85.5555	-1.3441	-3.7137	0.298208	0.365566	0.424509	0.517809	0.680938	0.746324	0.748232	0.736371	0.707286	0.692383	0.689265	0.707971	0.727410	0.732564	0.723158	0.707470	0.692210	0.670193	0.640648	0.618690	0.622160	0.642311	0.653923	0.658149	0.662728	0.672408	0.683697	0.695995	0.706736	0.710480	0.707296	0.702528	0.697963	0.698167	0.704357	0.710548
37	1B6	85.4899	-1.1064	-3.5331	0.300091	0.367041	0.413295	0.516200	0.676823	0.742234	0.745035	0.733007	0.704132	0.688774	0.685493	0.703982	0.723581	0.728792	0.719886	0.704680	0.689540	0.668212	0.639434	0.617754	0.621319	0.642232	0.655165	0.659938	0.664485	0.674176	0.685337	0.697878	0.708337	0.711935	0.708889	0.704313	0.699607	0.698997	0.707630	0.716263
38	1B7	84.8721	-0.6033	-3.6525	0.296012	0.361564	0.411470	0.509357	0.667816	0.731603	0.733512	0.721775	0.692850	0.677486	0.673607	0.691935	0.711139	0.715929	0.706634	0.690724	0.675689	0.654129	0.624278	0.602049	0.606686	0.631943	0.648227	0.652765	0.659446	0.669330	0.680501	0.693164	0.703656	0.707560	0.703891	0.699351	0.694804	0.694060	0.701334	0.708608
39	1B8	84.3847	0.0310	-3.7330	0.293556	0.359372	0.405106	0.503399	0.660345	0.724129	0.725803	0.712815	0.683845	0.668273	0.663564	0.680835	0.699636	0.703968	0.693934	0.678316	0.663285	0.641922	0.612795	0.590992	0.597143	0.624972	0.643911	0.650598	0.656876	0.666933	0.678376	0.690869	0.701580	0.705280	0.702107	0.697259	0.693053	0.692357	0.698992	0.705627
40	1B9	84.0344	0.5743	-4.1356	0.290132	0.355705	0.408807	0.501994	0.659455	0.722992	0.724541	0.711591	0.681741	0.665524	0.660047	0.675730	0.693193	0.696424	0.685345	0.668876	0.654538	0.633595	0.603715	0.581739	0.588797	0.620177	0.641314	0.648461	0.655120	0.665351	0.676987	0.689797	0.700639	0.704443	0.701134	0.696541	0.691931	0.690319	0.697965	0.705611
41	1B10	83.4763	1.1400	-3.9807	0.289661	0.355445	0.400569	0.495671	0.647518	0.709420	0.710725	0.698621	0.669010	0.652202	0.646885	0.662973	0.680475	0.683953	0.672394	0.655380	0.641890	0.620489	0.590566	0.567642	0.577582	0.613236	0.636143	0.644243	0.652337	0.662597	0.673972	0.686494	0.697368	0.700919	0.697396	0.693238	0.688240	0.687137	0.695628	0.704120
42	1B11	82.8222	1.7026	-4.0439	0.286741	0.348722	0.401685	0.490430	0.637492	0.696435	0.697946	0.686164	0.657033	0.640078	0.634608	0.650570	0.667688	0.670122	0.657671	0.640733	0.626983	0.605683	0.576099	0.552991	0.564406	0.602675	0.628453	0.637891	0.646937	0.657219	0.668504	0.681028	0.691894	0.695475	0.692604	0.687955	0.682902	0.681523	0.690465	0.699407
43	1B12	84.6619	-1.8928	-2.8982	0.285203	0.349614	0.404972	0.498342	0.654328	0.715723	0.717418	0.706510	0.678143	0.663850	0.662695	0.685598	0.709303	0.716930	0.709105	0.693708	0.677347	0.654231	0.623757	0.600120	0.602068	0.623644	0.635324	0.638048	0.644030	0.653355	0.664733	0.677533	0.688816	0.692566	0.689107	0.684353	0.679387	0.678354	0.686385	0.694416
44	1B13	84.4158	-1.7776	-2.0446	0.282171	0.344948	0.403060	0.494017	0.644725	0.700366	0.700655	0.690328	0.662213	0.647319	0.648064	0.673455	0.699401	0.709064	0.702830	0.688313	0.671823	0.649123	0.618573	0.595654	0.598124	0.621342	0.633545	0.637657	0.643468	0.652905	0.663968	0.676704	0.687652	0.691535	0.688255	0.683158	0.678664	0.676330	0.684102	0.691874
45	1B14	84.0900	-1.0396	-3.0998	0.286324	0.349435	0.399726	0.492119	0.646331	0.707276	0.709432	0.698419	0.669494	0.654193	0.652347	0.673900	0.696507	0.702975	0.694245	0.678407	0.663376	0.639689	0.608993	0.585434	0.590533	0.616152	0.631361	0.636431	0.642367	0.652075	0.663403	0.676305	0.687439	0.691436	0.687765	0.682539	0.678498	0.677028	0.685234	0.693439
46	1B15	83.5881	-0.5085	-3.1304	0.283429	0.346872	0.398348	0.488302	0.639194	0.698360	0.699679	0.688736	0.660200	0.643983	0.641782	0.663303	0.685576	0.692018	0.682870	0.666449	0.650950	0.628024	0.596999	0.573877	0.579763	0.609320	0.626748	0.631993	0.639613	0.649299	0.660548	0.673197	0.684228	0.688152	0.685232	0.680063	0.674522	0.673897	0.682306	0.690716
47	1B16	83.2736	0.0939	-2.9170	0.284938	0.347493	0.394000	0.479540	0.627456	0.688822	0.691269	0.680405	0.651698	0.636078	0.633644	0.654395	0.676582	0.682789	0.673235	0.657487	0.642463	0.620268	0.589578	0.565601	0.573595	0.605192	0.626394	0.633311	0.641558	0.651607	0.663053	0.675894	0.686830	0.690948	0.687641	0.682869	0.678062	0.677485	0.684791	0.692098
48	2B1	82.9329	1.0988	-3.9475	0.282782	0.346617	0.399077	0.492771	0.642343	0.698672	0.698533	0.686322	0.656865	0.639941	0.635706	0.653402	0.672402	0.675230	0.663000	0.645830	0.631544	0.609872	0.579587	0.556406	0.566591	0.603086	0.625188	0.634242	0.642434	0.652621	0.664035	0.676604	0.687703	0.691778	0.688560	0.683646	0.678899	0.678207	0.686652	0.695098
49	2B2	82.7895	1.5133	-3.8410	0.285422	0.347550	0.391688	0.481670	0.632201	0.693496	0.695617	0.683112	0.653663	0.636683	0.631893	0.648925	0.667112	0.669888	0.657982	0.640893	0.627299	0.606272	0.575526	0.553017	0.563385	0.601632	0.626370	0.636822	0.644722	0.654897	0.666608	0.679276	0.690368	0.694492	0.690983	0.686191	0.680746	0.680076	0.688207	0.696339
50	2B3	77.2869	-3.6781	-7.5639	0.234952	0.299063	0.357379	0.437260	0.563681	0.613566	0.620152	0.617556	0.593344	0.579451	0.577722	0.599086	0.619661	0.621543	0.603755	0.577974	0.552713	0.518882	0.475951	0.443348	0.444396	0.472786	0.488369	0.492486	0.497459	0.506048	0.516335	0.530297	0.544735	0.550708	0.546695	0.539467	0.530988	0.526826	0.536339	0.545853
51	2B4	76.7720	-3.0536	-8.0753	0.233386	0.297475	0.355981	0.428630	0.556263	0.610149	0.617847	0.614673	0.590247	0.575913	0.573318	0.592525	0.611526	0.611720	0.592834	0.566868	0.542003	0.508318	0.464816	0.432836	0.435252	0.465523	0.482945	0.489201	0.494484	0.503073	0.513619	0.527496	0.541770	0.547678	0.543854	0.536812	0.527557	0.523999	0.534211	0.544423
52	2B5	76.3339	-2.2681	-7.6984	0.232232	0.294675	0.343410	0.423015	0.547159	0.599138	0.606476	0.602125	0.578672	0.562865	0.560279	0.579782	0.598747	0.598948	0.580620	0.555024	0.531571	0.499063	0.456628	0.425261	0.429872	0.462686	0.482979	0.489983	0.495079	0.503772	0.514217	0.528293	0.542599	0.548400	0.544211	0.537074	0.528623	0.523344	0.533569	0.543795
53	2B6	76.0006	-1.8855	-8.1171	0.234365	0.297504	0.347697	0.423650	0.546198	0.597934	0.605043	0.600782	0.577153	0.561643	0.558589	0.577226	0.594757	0.593849	0.573847	0.547946	0.524389	0.492244	0.449680	0.418367	0.423881	0.457714	0.479993	0.486704	0.492971	0.501745	0.511941	0.525712	0.540036	0.545977	0.542256	0.534909	0.525969	0.522419	0.533134	0.543850
54	2B7	75.3368	-1.1239	-8.1696	0.228259	0.289441	0.338497	0.415030	0.536473	0.587521	0.594525	0.590341	0.565961	0.549527	0.545851	0.563802	0.581276	0.580098	0.559530	0.533535	0.511124	0.479298	0.437303	0.406335	0.412175	0.450967	0.474319	0.483764	0.489211	0.498247	0.508742	0.522776	0.537052	0.543416	0.539725	0.532048	0.523282	0.519370	0.529912	0.540454
55	2B8	74.8808	-0.5103	-8.1157	0.227478	0.287820	0.333832	0.410070	0.528629	0.579304	0.586105	0.581783	0.557388	0.540972	0.536768	0.554195	0.571283	0.569844	0.549392	0.523656	0.501382	0.469898	0.428851	0.397435	0.405717	0.446705	0.472138	0.481781	0.487686	0.496884	0.507389	0.521574	0.535998	0.542316	0.538480	0.531262	0.522439	0.518308	0.526473	0.534638
56	2B9	74.6819	0.1457	-8.1362	0.227048	0.286233	0.335743	0.409471	0.527847	0.576539	0.583968	0.578899	0.554041	0.537305	0.532209	0.548767	0.565530	0.563686	0.543143	0.517326	0.496175	0.465336	0.424395	0.393899	0.402046	0.445419	0.474290	0.483458	0.490651	0.499873	0.510674	0.524608	0.538968	0.544935	0.541309	0.533905	0.525035	0.520691	0.529633	0.538574
57	2B10	74.5406	0.2374	-8.2027	0.227327	0.286887	0.336288	0.406875	0.525860	0.575790	0.582556	0.577015	0.552069	0.534995	0.530457	0.546999	0.563514	0.561288	0.540309	0.514558	0.493333	0.462803	0.421807	0.391431	0.400925	0.443809	0.471871	0.481706	0.489172	0.498372	0.508983	0.522879	0.537138	0.543304	0.539474	0.532448	0.523817	0.520111	0.529510	0.538910
58	2B11	73.9914	0.9385	-8.7808	0.224994	0.285148	0.331328	0.405396	0.523142	0.572538	0.579447	0.574766	0.548900	0.531543	0.525418	0.540573	0.555597	0.551879	0.529510	0.503306	0.482539	0.452320	0.411475	0.379956	0.390756	0.436626	0.467700	0.477825	0.486033	0.495277	0.505852	0.519959	0.534599	0.540728	0.537241	0.529377	0.521348	0.516412	0.525973	0.535534
59	2B12	73.7184	1.6563	-8.5158	0.224175	0.282412	0.330448	0.401851	0.519153	0.567097	0.572716	0.567093	0.540909	0.523499	0.517077	0.531437	0.545990	0.543092	0.520953	0.495804	0.475915	0.446819	0.406344	0.375597	0.387521	0.435685	0.468367	0.479878	0.488433	0.497886	0.508738	0.522959	0.537516	0.543842	0.540039	0.532472	0.523688	0.519281	0.528583	0.537885
60	2B13	73.0182	2.2288	-8.8366	0.219495	0.277961	0.320206	0.397390	0.512260	0.558699	0.564659	0.558583	0.532572	0.514436	0.507408	0.520652	0.534539	0.530432	0.508299	0.482684	0.463064	0.434683	0.393955	0.364216	0.376869	0.426611	0.460668	0.473633	0.481691	0.491276	0.502166	0.516430	0.530969	0.537463	0.533644	0.525894	0.517096	0.512235	0.522291	0.532347
