CGATS.17
ORIGINATOR	"BabelColor PatchTool, version 5.5.0 b422"
LGOROWLENGTH	31
CREATED	"2021-12-06"  # Time: 10:25:09
INSTRUMENTATION	"KONICA MINOLTA, INC. FD-9"
INSTRUMENT_SN	""
MEASUREMENT_SOURCE	"Illumination=D50 ObserverAngle=2 WhiteBase=Abs Filter=Unknown"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"Unknown"
MEASUREMENT_CONDITION	"Unknown"
WEIGHTING_FUNCTION	"ILLUMINANT, D50"
WEIGHTING_FUNCTION	"OBSERVER, 2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"Unknown"
# 
KEYWORD	"SAMPLE_ID"
KEYWORD	"SAMPLE_NAME"
NUMBER_OF_FIELDS	41
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT
NUMBER_OF_SETS	620
BEGIN_DATA
19	A19	82.8158	3.8183	-7.8894	0.306589	0.374735	0.429538	0.526680	0.686119	0.750977	0.752416	0.736269	0.705458	0.686172	0.673583	0.676032	0.679452	0.671984	0.651755	0.631176	0.617585	0.598066	0.568142	0.545719	0.560242	0.604649	0.635459	0.648176	0.657438	0.668276	0.679835	0.692403	0.703367	0.706760	0.703506	0.698457	0.694433	0.693664	0.700279	0.706895
20	A20	82.2146	4.4765	-8.2299	0.302943	0.370850	0.422303	0.516348	0.676151	0.743435	0.745282	0.729289	0.697671	0.677947	0.664745	0.665308	0.667923	0.659142	0.637804	0.616775	0.603965	0.584553	0.554454	0.532389	0.548316	0.596693	0.629097	0.642418	0.652246	0.663106	0.674524	0.686964	0.697747	0.701471	0.698426	0.693178	0.689213	0.688654	0.697469	0.706285
21	A21	81.3521	5.4552	-8.4096	0.298238	0.364159	0.410065	0.506555	0.663468	0.728345	0.730209	0.714636	0.681966	0.662537	0.648185	0.648721	0.650713	0.641508	0.619045	0.597648	0.584432	0.564705	0.535089	0.512159	0.530882	0.583143	0.619757	0.636904	0.647397	0.658712	0.670753	0.683564	0.694722	0.698695	0.695405	0.690316	0.685908	0.684682	0.693662	0.702642
22	A22	84.2335	0.5238	-6.3643	0.305352	0.374667	0.422567	0.526522	0.687988	0.754695	0.757216	0.744288	0.714472	0.698575	0.690932	0.701537	0.711934	0.709691	0.693683	0.674242	0.657961	0.635525	0.605769	0.582411	0.589154	0.619965	0.639350	0.645928	0.651896	0.662060	0.673455	0.686079	0.696784	0.700957	0.697913	0.692476	0.687630	0.686856	0.695412	0.703967
23	A23	83.5864	1.2482	-6.4278	0.302333	0.369701	0.422280	0.520757	0.679223	0.743082	0.745394	0.732271	0.701653	0.684854	0.676469	0.686611	0.697194	0.694783	0.678226	0.658759	0.642712	0.621008	0.590075	0.567235	0.575655	0.611088	0.633374	0.640954	0.648187	0.658248	0.669748	0.682457	0.693405	0.697284	0.694189	0.688849	0.684258	0.682451	0.690617	0.698782
24	A24	83.3539	1.9429	-6.9391	0.303929	0.371888	0.426725	0.518057	0.678280	0.745545	0.748531	0.734560	0.703704	0.686985	0.677407	0.684851	0.692918	0.688465	0.670798	0.650905	0.635520	0.613552	0.583275	0.560806	0.571227	0.608399	0.633694	0.642762	0.649565	0.660009	0.671389	0.684000	0.695178	0.699304	0.695612	0.690988	0.686022	0.684865	0.692853	0.700841
25	A25	82.7928	2.8745	-6.9917	0.303243	0.368926	0.416349	0.514357	0.670396	0.735149	0.738106	0.724098	0.693316	0.675564	0.665174	0.672109	0.679643	0.674485	0.656124	0.635446	0.620788	0.600779	0.569889	0.546842	0.560623	0.599738	0.629938	0.641892	0.650542	0.661023	0.672601	0.685173	0.696271	0.699952	0.697170	0.691954	0.686925	0.686203	0.693148	0.700093
26	A26	82.4266	3.7933	-7.1039	0.299104	0.364809	0.413313	0.511344	0.668695	0.733020	0.733459	0.718020	0.686807	0.668536	0.657559	0.662219	0.668698	0.662995	0.644024	0.623899	0.610653	0.590660	0.560964	0.538318	0.553145	0.599398	0.630842	0.643449	0.651884	0.662830	0.674717	0.687617	0.698521	0.702504	0.699263	0.694294	0.689218	0.688675	0.696000	0.703326
27	A27	81.7403	4.4746	-7.0075	0.296533	0.360127	0.412032	0.504923	0.656398	0.717622	0.718344	0.703573	0.672458	0.652514	0.640685	0.646646	0.653353	0.647957	0.629099	0.608485	0.595754	0.575887	0.545691	0.522715	0.539668	0.589486	0.622890	0.638332	0.647777	0.658974	0.670848	0.683591	0.694711	0.698795	0.695581	0.690422	0.686011	0.685198	0.691682	0.698165
28	A28	81.0338	5.3384	-7.7505	0.293327	0.359116	0.407388	0.501611	0.652250	0.713486	0.713949	0.699021	0.667213	0.647718	0.635005	0.637938	0.642127	0.634582	0.613372	0.592100	0.579627	0.560295	0.528941	0.506741	0.524780	0.578543	0.615975	0.631712	0.642289	0.653410	0.665263	0.678082	0.689282	0.693241	0.690418	0.685393	0.679939	0.679131	0.687772	0.696413
29	A29	83.9947	0.3289	-5.4263	0.306565	0.373113	0.414168	0.510642	0.667990	0.735770	0.739962	0.727294	0.697838	0.681894	0.675728	0.689108	0.703140	0.703235	0.689309	0.670526	0.655015	0.632386	0.601286	0.577999	0.585072	0.615382	0.634637	0.642517	0.649690	0.659536	0.670826	0.683334	0.694531	0.698476	0.695122	0.690097	0.684820	0.684232	0.691929	0.699626
30	A30	83.5290	1.1711	-6.0819	0.302629	0.369471	0.422850	0.513275	0.670462	0.736493	0.739077	0.726322	0.696697	0.679946	0.672423	0.683448	0.695076	0.693048	0.677561	0.657656	0.642328	0.619896	0.588646	0.566124	0.575481	0.610080	0.631650	0.641033	0.647436	0.657720	0.669398	0.682317	0.693108	0.697347	0.693794	0.688896	0.683883	0.683478	0.691893	0.700307
31	A31	83.0530	1.9711	-6.4248	0.297019	0.362025	0.411021	0.510667	0.668563	0.732691	0.735548	0.720862	0.691424	0.674015	0.665063	0.674212	0.683859	0.681188	0.664724	0.644320	0.629825	0.608571	0.578036	0.555736	0.565842	0.602648	0.629034	0.638335	0.646476	0.656973	0.668588	0.681463	0.692477	0.696582	0.693288	0.688169	0.683115	0.681856	0.689841	0.697825
32	B1	84.1870	3.0421	-6.2353	0.308181	0.375821	0.434456	0.534497	0.698012	0.760558	0.759103	0.742466	0.711592	0.692851	0.682382	0.689399	0.697283	0.693290	0.676919	0.658473	0.645997	0.627393	0.599169	0.579457	0.592166	0.631420	0.658144	0.669208	0.678333	0.689202	0.700845	0.713315	0.723522	0.727275	0.724059	0.719544	0.715760	0.715589	0.723267	0.730945
33	B2	83.4885	3.6431	-6.6544	0.309530	0.376517	0.423486	0.522144	0.682249	0.749040	0.750509	0.734568	0.703594	0.684717	0.673213	0.678733	0.685682	0.680471	0.662296	0.643569	0.629975	0.610832	0.582849	0.561537	0.576711	0.619685	0.650121	0.661929	0.671108	0.682077	0.693803	0.706445	0.716770	0.720090	0.717036	0.712566	0.708664	0.708353	0.715889	0.723424
34	B3	82.9862	4.3151	-7.1160	0.306918	0.372302	0.426504	0.521081	0.679869	0.745081	0.746205	0.730431	0.699082	0.680153	0.668010	0.671412	0.676027	0.669683	0.650483	0.630347	0.618207	0.599376	0.571043	0.549755	0.565291	0.612386	0.645039	0.658502	0.667759	0.678609	0.690550	0.703182	0.713799	0.717057	0.714130	0.709863	0.705268	0.704842	0.712564	0.720286
35	B4	82.4793	5.1904	-7.2994	0.304221	0.371382	0.418463	0.513743	0.672177	0.738624	0.739525	0.723423	0.691243	0.671257	0.658135	0.660388	0.664125	0.657050	0.637109	0.616721	0.605754	0.587044	0.558882	0.536987	0.554689	0.607044	0.642841	0.657671	0.666761	0.678210	0.690288	0.702957	0.713350	0.716696	0.714393	0.708985	0.705441	0.704953	0.713737	0.722522
36	B5	84.8627	0.3056	-5.8130	0.306072	0.373747	0.428260	0.528749	0.693840	0.761976	0.763745	0.750583	0.720036	0.704347	0.697244	0.708794	0.720841	0.719659	0.705032	0.686709	0.671133	0.649256	0.619612	0.597925	0.603726	0.632472	0.649646	0.656054	0.662758	0.672612	0.684196	0.696741	0.707306	0.711068	0.708085	0.702773	0.698754	0.697897	0.705226	0.712555
37	B6	84.6403	1.1524	-5.5999	0.305476	0.373559	0.423183	0.522355	0.687712	0.756721	0.757760	0.743409	0.713010	0.696177	0.688999	0.699690	0.711063	0.709769	0.695127	0.677389	0.662838	0.642674	0.613034	0.592476	0.600380	0.632844	0.653433	0.660961	0.667846	0.678196	0.689983	0.702684	0.713080	0.716963	0.713550	0.708642	0.704812	0.704390	0.711969	0.719548
38	B7	84.2786	1.8214	-5.8935	0.306599	0.371379	0.426468	0.523322	0.685668	0.752630	0.754207	0.740519	0.709773	0.692427	0.683652	0.692853	0.703065	0.700932	0.685685	0.667222	0.653438	0.633235	0.604232	0.581921	0.592776	0.627438	0.650920	0.660058	0.668511	0.679187	0.690765	0.703404	0.714125	0.717597	0.714031	0.709500	0.705769	0.705000	0.712227	0.719455
39	B8	83.6496	2.5802	-5.2403	0.302795	0.368147	0.414852	0.510233	0.667170	0.731617	0.732888	0.719565	0.688280	0.671266	0.662566	0.672854	0.684365	0.682938	0.668590	0.650672	0.638334	0.618605	0.590212	0.568444	0.581317	0.620725	0.647822	0.658565	0.666455	0.677126	0.688778	0.701577	0.711783	0.715767	0.712341	0.707549	0.703317	0.702869	0.710463	0.718057
40	B9	82.8623	3.7554	-5.7440	0.300543	0.365189	0.415941	0.508643	0.662328	0.724077	0.724587	0.710322	0.678616	0.660135	0.650230	0.658509	0.668169	0.665660	0.649543	0.630858	0.618307	0.599560	0.571398	0.549438	0.563513	0.610178	0.641595	0.654527	0.663570	0.674590	0.686423	0.699061	0.709730	0.713566	0.710497	0.705697	0.701227	0.700255	0.708327	0.716399
41	B10	82.1531	4.2625	-6.3709	0.292399	0.358008	0.409114	0.500851	0.654672	0.717579	0.718198	0.704224	0.672655	0.653807	0.642957	0.649612	0.657844	0.653412	0.635540	0.616393	0.603815	0.584674	0.554853	0.532630	0.548155	0.597251	0.631213	0.645453	0.654660	0.665691	0.677702	0.690481	0.701405	0.705310	0.701806	0.697201	0.692607	0.692103	0.699543	0.706982
42	B11	81.4060	5.0639	-6.0638	0.293887	0.357052	0.404199	0.491633	0.638361	0.697692	0.699671	0.685152	0.654564	0.635075	0.624398	0.631829	0.640756	0.636495	0.618611	0.598819	0.586937	0.568020	0.538281	0.516189	0.534261	0.586361	0.625446	0.641123	0.651187	0.662429	0.673873	0.686504	0.697345	0.700834	0.697685	0.693455	0.688537	0.687652	0.693777	0.699901
43	B12	83.9953	0.3545	-4.6497	0.296976	0.362870	0.409295	0.506894	0.664246	0.727775	0.729504	0.716416	0.687330	0.671665	0.666323	0.681967	0.697897	0.699785	0.687056	0.669209	0.654638	0.633151	0.602515	0.579666	0.587229	0.617266	0.637400	0.644298	0.651205	0.661308	0.672732	0.685483	0.696305	0.700301	0.697000	0.691763	0.687574	0.686768	0.694361	0.701953
44	B13	83.6130	0.9139	-4.1011	0.295627	0.361356	0.408796	0.500508	0.652007	0.713395	0.714658	0.702345	0.672682	0.656267	0.651417	0.668515	0.686013	0.688938	0.676253	0.659376	0.645031	0.623467	0.592863	0.570659	0.580296	0.614253	0.636981	0.644834	0.652025	0.662251	0.673561	0.686005	0.696465	0.700681	0.697464	0.692495	0.687975	0.686932	0.694604	0.702276
45	B14	83.4124	1.8157	-4.6956	0.296755	0.363023	0.407969	0.501821	0.654437	0.718209	0.719808	0.706574	0.676208	0.659467	0.653381	0.667299	0.681825	0.682499	0.668434	0.651098	0.637137	0.616653	0.586633	0.564444	0.575539	0.612912	0.638409	0.648199	0.656597	0.667433	0.679025	0.691537	0.702036	0.705879	0.702874	0.698171	0.693365	0.693021	0.700129	0.707237
46	B15	82.8882	2.6580	-5.4310	0.298745	0.363052	0.411823	0.505448	0.656702	0.717957	0.719179	0.705558	0.675382	0.657025	0.649639	0.660848	0.673173	0.671302	0.655859	0.637316	0.623802	0.603470	0.573926	0.552171	0.563738	0.604527	0.633555	0.646161	0.654096	0.664690	0.676138	0.688819	0.699428	0.703429	0.700021	0.695414	0.690469	0.689924	0.698187	0.706449
47	B16	82.2422	3.5558	-5.5359	0.295984	0.360351	0.409149	0.497372	0.646022	0.707149	0.708441	0.694216	0.664083	0.645115	0.636803	0.647036	0.658771	0.656418	0.640348	0.621496	0.608356	0.588404	0.558342	0.536029	0.550253	0.597167	0.629409	0.643191	0.651488	0.662386	0.674265	0.687005	0.697807	0.701893	0.698619	0.693579	0.689058	0.688065	0.697495	0.706926
48	B17	81.7218	4.7996	-6.0135	0.296223	0.359698	0.411874	0.501080	0.647018	0.704789	0.705036	0.690117	0.659329	0.639882	0.630081	0.638194	0.647178	0.642927	0.624176	0.604808	0.593381	0.575208	0.545265	0.523367	0.541745	0.592273	0.628801	0.643605	0.653393	0.664684	0.676536	0.688983	0.699580	0.703652	0.700643	0.696069	0.691897	0.691589	0.699729	0.707869
49	B18	81.3741	4.9630	-5.8947	0.289852	0.351303	0.393414	0.488528	0.636778	0.696787	0.697102	0.682617	0.650836	0.631960	0.621741	0.629935	0.639417	0.635663	0.617748	0.598941	0.587242	0.568037	0.538277	0.515838	0.533704	0.585979	0.624024	0.640195	0.649619	0.660914	0.672787	0.685442	0.696423	0.700145	0.696899	0.692247	0.687644	0.686981	0.695457	0.703934
50	B19	76.2100	0.0059	-9.2470	0.243075	0.305750	0.355199	0.437507	0.565094	0.618314	0.625582	0.619803	0.594113	0.577117	0.569988	0.582790	0.595025	0.590803	0.568553	0.542729	0.520713	0.491059	0.449835	0.419588	0.427831	0.466804	0.493109	0.502266	0.509224	0.518544	0.529264	0.543171	0.557279	0.563157	0.559043	0.551946	0.543526	0.540069	0.550681	0.561292
51	B20	75.6362	0.7078	-9.8701	0.243475	0.307254	0.356922	0.434189	0.561611	0.615666	0.623016	0.616640	0.590676	0.573072	0.565634	0.576437	0.586887	0.580832	0.557073	0.530156	0.509055	0.479141	0.438184	0.407586	0.417902	0.459875	0.487803	0.498543	0.504878	0.514271	0.524979	0.538964	0.553028	0.558865	0.555207	0.547833	0.540214	0.536228	0.546536	0.556845
52	B21	74.9172	1.1918	-9.4251	0.234854	0.295522	0.345421	0.426984	0.548778	0.598056	0.603970	0.597914	0.572329	0.555184	0.547566	0.559544	0.571372	0.566136	0.542758	0.516576	0.495823	0.466211	0.425619	0.395598	0.406219	0.451611	0.481418	0.491821	0.499593	0.509168	0.520009	0.533862	0.548114	0.554338	0.550571	0.543090	0.534810	0.530450	0.540189	0.549929
53	B22	74.8261	1.5543	-10.0817	0.238146	0.301373	0.352425	0.431179	0.554049	0.605474	0.611009	0.603920	0.577550	0.560119	0.552004	0.561816	0.571848	0.564920	0.541086	0.514054	0.492906	0.463438	0.423226	0.392973	0.404474	0.449447	0.480344	0.492467	0.499982	0.509535	0.520330	0.534270	0.548467	0.554226	0.550577	0.543345	0.535484	0.530941	0.541933	0.552924
54	B23	74.1112	2.0825	-10.3495	0.235860	0.294839	0.348808	0.422908	0.543619	0.594457	0.600913	0.594925	0.568076	0.550306	0.541470	0.551280	0.560401	0.553000	0.528179	0.500426	0.479588	0.450234	0.410186	0.380153	0.392773	0.441019	0.473020	0.484874	0.493131	0.502587	0.513228	0.527224	0.541702	0.547582	0.543902	0.536526	0.527872	0.523941	0.534261	0.544581
55	B24	74.1871	2.2521	-10.2870	0.237848	0.298028	0.350432	0.421568	0.543395	0.595850	0.602402	0.595650	0.568797	0.550611	0.542123	0.551336	0.560639	0.552963	0.528091	0.500943	0.480094	0.451033	0.411167	0.381737	0.394282	0.442406	0.475487	0.487714	0.495652	0.505178	0.516239	0.530226	0.544587	0.550848	0.547011	0.539542	0.530932	0.526937	0.537211	0.547484
