CMYK_C	CMYK_M	CMYK_Y	CMYK_K
41.5686274509804	27.843137254902	27.0588235294118	0
41.5686274509804	28.6274509803922	27.0588235294118	0
41.5686274509804	29.4117647058824	27.0588235294118	0
41.5686274509804	30.1960784313726	27.0588235294118	0
41.5686274509804	30.9803921568627	27.0588235294118	0
41.5686274509804	31.7647058823529	27.0588235294118	0
41.5686274509804	32.5490196078431	27.0588235294118	0
41.5686274509804	33.3333333333333	27.0588235294118	0
41.5686274509804	34.1176470588235	27.0588235294118	0
41.5686274509804	34.9019607843137	27.0588235294118	0
41.5686274509804	35.6862745098039	27.0588235294118	0
41.5686274509804	36.4705882352941	27.0588235294118	0
41.5686274509804	37.2549019607843	27.0588235294118	0
41.5686274509804	27.843137254902	27.843137254902	0
41.5686274509804	28.6274509803922	27.843137254902	0
41.5686274509804	29.4117647058824	27.843137254902	0
41.5686274509804	30.1960784313726	27.843137254902	0
41.5686274509804	30.9803921568627	27.843137254902	0
41.5686274509804	31.7647058823529	27.843137254902	0
41.5686274509804	32.5490196078431	27.843137254902	0
41.5686274509804	33.3333333333333	27.843137254902	0
41.5686274509804	34.1176470588235	27.843137254902	0
41.5686274509804	34.9019607843137	27.843137254902	0
41.5686274509804	35.6862745098039	27.843137254902	0
41.5686274509804	36.4705882352941	27.843137254902	0
41.5686274509804	37.2549019607843	27.843137254902	0
41.5686274509804	27.843137254902	28.6274509803922	0
41.5686274509804	28.6274509803922	28.6274509803922	0
41.5686274509804	29.4117647058824	28.6274509803922	0
41.5686274509804	30.1960784313726	28.6274509803922	0
41.5686274509804	30.9803921568627	28.6274509803922	0
41.5686274509804	31.7647058823529	28.6274509803922	0
41.5686274509804	32.5490196078431	28.6274509803922	0
41.5686274509804	33.3333333333333	28.6274509803922	0
41.5686274509804	34.1176470588235	28.6274509803922	0
41.5686274509804	34.9019607843137	28.6274509803922	0
41.5686274509804	35.6862745098039	28.6274509803922	0
41.5686274509804	36.4705882352941	28.6274509803922	0
41.5686274509804	37.2549019607843	28.6274509803922	0
41.5686274509804	27.843137254902	29.4117647058824	0
41.5686274509804	28.6274509803922	29.4117647058824	0
41.5686274509804	29.4117647058824	29.4117647058824	0
41.5686274509804	30.1960784313726	29.4117647058824	0
41.5686274509804	30.9803921568627	29.4117647058824	0
41.5686274509804	31.7647058823529	29.4117647058824	0
41.5686274509804	32.5490196078431	29.4117647058824	0
41.5686274509804	33.3333333333333	29.4117647058824	0
41.5686274509804	34.1176470588235	29.4117647058824	0
41.5686274509804	34.9019607843137	29.4117647058824	0
41.5686274509804	35.6862745098039	29.4117647058824	0
41.5686274509804	36.4705882352941	29.4117647058824	0
41.5686274509804	37.2549019607843	29.4117647058824	0
41.5686274509804	27.843137254902	30.1960784313726	0
41.5686274509804	28.6274509803922	30.1960784313726	0
41.5686274509804	29.4117647058824	30.1960784313726	0
41.5686274509804	30.1960784313726	30.1960784313726	0
41.5686274509804	30.9803921568627	30.1960784313726	0
41.5686274509804	31.7647058823529	30.1960784313726	0
41.5686274509804	32.5490196078431	30.1960784313726	0
41.5686274509804	33.3333333333333	30.1960784313726	0
41.5686274509804	34.1176470588235	30.1960784313726	0
41.5686274509804	34.9019607843137	30.1960784313726	0
41.5686274509804	35.6862745098039	30.1960784313726	0
41.5686274509804	36.4705882352941	30.1960784313726	0
41.5686274509804	37.2549019607843	30.1960784313726	0
41.5686274509804	27.843137254902	30.9803921568627	0
41.5686274509804	28.6274509803922	30.9803921568627	0
41.5686274509804	29.4117647058824	30.9803921568627	0
41.5686274509804	30.1960784313726	30.9803921568627	0
41.5686274509804	30.9803921568627	30.9803921568627	0
41.5686274509804	31.7647058823529	30.9803921568627	0
41.5686274509804	32.5490196078431	30.9803921568627	0
41.5686274509804	33.3333333333333	30.9803921568627	0
41.5686274509804	34.1176470588235	30.9803921568627	0
41.5686274509804	34.9019607843137	30.9803921568627	0
41.5686274509804	35.6862745098039	30.9803921568627	0
41.5686274509804	36.4705882352941	30.9803921568627	0
41.5686274509804	37.2549019607843	30.9803921568627	0
41.5686274509804	27.843137254902	31.7647058823529	0
41.5686274509804	28.6274509803922	31.7647058823529	0
41.5686274509804	29.4117647058824	31.7647058823529	0
41.5686274509804	30.1960784313726	31.7647058823529	0
41.5686274509804	30.9803921568627	31.7647058823529	0
41.5686274509804	31.7647058823529	31.7647058823529	0
41.5686274509804	32.5490196078431	31.7647058823529	0
41.5686274509804	33.3333333333333	31.7647058823529	0
41.5686274509804	34.1176470588235	31.7647058823529	0
41.5686274509804	34.9019607843137	31.7647058823529	0
41.5686274509804	35.6862745098039	31.7647058823529	0
41.5686274509804	36.4705882352941	31.7647058823529	0
41.5686274509804	37.2549019607843	31.7647058823529	0
41.5686274509804	27.843137254902	32.5490196078431	0
41.5686274509804	28.6274509803922	32.5490196078431	0
41.5686274509804	29.4117647058824	32.5490196078431	0
41.5686274509804	30.1960784313726	32.5490196078431	0
41.5686274509804	30.9803921568627	32.5490196078431	0
41.5686274509804	31.7647058823529	32.5490196078431	0
41.5686274509804	32.5490196078431	32.5490196078431	0
41.5686274509804	33.3333333333333	32.5490196078431	0
41.5686274509804	34.1176470588235	32.5490196078431	0
41.5686274509804	34.9019607843137	32.5490196078431	0
41.5686274509804	35.6862745098039	32.5490196078431	0
41.5686274509804	36.4705882352941	32.5490196078431	0
41.5686274509804	37.2549019607843	32.5490196078431	0
41.5686274509804	27.843137254902	33.3333333333333	0
41.5686274509804	28.6274509803922	33.3333333333333	0
41.5686274509804	29.4117647058824	33.3333333333333	0
41.5686274509804	30.1960784313726	33.3333333333333	0
41.5686274509804	30.9803921568627	33.3333333333333	0
41.5686274509804	31.7647058823529	33.3333333333333	0
41.5686274509804	32.5490196078431	33.3333333333333	0
41.5686274509804	33.3333333333333	33.3333333333333	0
41.5686274509804	34.1176470588235	33.3333333333333	0
41.5686274509804	34.9019607843137	33.3333333333333	0
41.5686274509804	35.6862745098039	33.3333333333333	0
41.5686274509804	36.4705882352941	33.3333333333333	0
41.5686274509804	37.2549019607843	33.3333333333333	0
41.5686274509804	27.843137254902	34.1176470588235	0
41.5686274509804	28.6274509803922	34.1176470588235	0
41.5686274509804	29.4117647058824	34.1176470588235	0
41.5686274509804	30.1960784313726	34.1176470588235	0
41.5686274509804	30.9803921568627	34.1176470588235	0
41.5686274509804	31.7647058823529	34.1176470588235	0
41.5686274509804	32.5490196078431	34.1176470588235	0
41.5686274509804	33.3333333333333	34.1176470588235	0
41.5686274509804	34.1176470588235	34.1176470588235	0
41.5686274509804	34.9019607843137	34.1176470588235	0
41.5686274509804	35.6862745098039	34.1176470588235	0
41.5686274509804	36.4705882352941	34.1176470588235	0
41.5686274509804	37.2549019607843	34.1176470588235	0
41.5686274509804	27.843137254902	34.9019607843137	0
41.5686274509804	28.6274509803922	34.9019607843137	0
41.5686274509804	29.4117647058824	34.9019607843137	0
41.5686274509804	30.1960784313726	34.9019607843137	0
41.5686274509804	30.9803921568627	34.9019607843137	0
41.5686274509804	31.7647058823529	34.9019607843137	0
41.5686274509804	32.5490196078431	34.9019607843137	0
41.5686274509804	33.3333333333333	34.9019607843137	0
41.5686274509804	34.1176470588235	34.9019607843137	0
41.5686274509804	34.9019607843137	34.9019607843137	0
41.5686274509804	35.6862745098039	34.9019607843137	0
41.5686274509804	36.4705882352941	34.9019607843137	0
41.5686274509804	37.2549019607843	34.9019607843137	0
41.5686274509804	27.843137254902	35.6862745098039	0
41.5686274509804	28.6274509803922	35.6862745098039	0
41.5686274509804	29.4117647058824	35.6862745098039	0
41.5686274509804	30.1960784313726	35.6862745098039	0
41.5686274509804	30.9803921568627	35.6862745098039	0
41.5686274509804	31.7647058823529	35.6862745098039	0
41.5686274509804	32.5490196078431	35.6862745098039	0
41.5686274509804	33.3333333333333	35.6862745098039	0
41.5686274509804	34.1176470588235	35.6862745098039	0
41.5686274509804	34.9019607843137	35.6862745098039	0
41.5686274509804	35.6862745098039	35.6862745098039	0
41.5686274509804	36.4705882352941	35.6862745098039	0
41.5686274509804	37.2549019607843	35.6862745098039	0
41.5686274509804	27.843137254902	36.4705882352941	0
41.5686274509804	28.6274509803922	36.4705882352941	0
41.5686274509804	29.4117647058824	36.4705882352941	0
41.5686274509804	30.1960784313726	36.4705882352941	0
41.5686274509804	30.9803921568627	36.4705882352941	0
41.5686274509804	31.7647058823529	36.4705882352941	0
41.5686274509804	32.5490196078431	36.4705882352941	0
41.5686274509804	33.3333333333333	36.4705882352941	0
41.5686274509804	34.1176470588235	36.4705882352941	0
41.5686274509804	34.9019607843137	36.4705882352941	0
41.5686274509804	35.6862745098039	36.4705882352941	0
41.5686274509804	36.4705882352941	36.4705882352941	0
41.5686274509804	37.2549019607843	36.4705882352941	0
