CMYK_C	CMYK_M	CMYK_Y	CMYK_K
62.3529411764706	53.7254901960784	50.5882352941177	0
62.3529411764706	54.5098039215686	50.5882352941177	0
62.3529411764706	55.2941176470588	50.5882352941177	0
62.3529411764706	56.078431372549	50.5882352941177	0
62.3529411764706	56.8627450980392	50.5882352941177	0
62.3529411764706	57.6470588235294	50.5882352941177	0
62.3529411764706	48.2352941176471	51.3725490196078	0
62.3529411764706	49.0196078431373	51.3725490196078	0
62.3529411764706	49.8039215686275	51.3725490196078	0
62.3529411764706	50.5882352941177	51.3725490196078	0
62.3529411764706	51.3725490196078	51.3725490196078	0
62.3529411764706	52.156862745098	51.3725490196078	0
62.3529411764706	52.9411764705882	51.3725490196078	0
62.3529411764706	53.7254901960784	51.3725490196078	0
62.3529411764706	54.5098039215686	51.3725490196078	0
62.3529411764706	55.2941176470588	51.3725490196078	0
62.3529411764706	56.078431372549	51.3725490196078	0
62.3529411764706	56.8627450980392	51.3725490196078	0
62.3529411764706	57.6470588235294	51.3725490196078	0
62.3529411764706	48.2352941176471	52.156862745098	0
62.3529411764706	49.0196078431373	52.156862745098	0
62.3529411764706	49.8039215686275	52.156862745098	0
62.3529411764706	50.5882352941177	52.156862745098	0
62.3529411764706	51.3725490196078	52.156862745098	0
62.3529411764706	52.156862745098	52.156862745098	0
62.3529411764706	52.9411764705882	52.156862745098	0
62.3529411764706	53.7254901960784	52.156862745098	0
62.3529411764706	54.5098039215686	52.156862745098	0
62.3529411764706	55.2941176470588	52.156862745098	0
62.3529411764706	56.078431372549	52.156862745098	0
62.3529411764706	56.8627450980392	52.156862745098	0
62.3529411764706	57.6470588235294	52.156862745098	0
62.3529411764706	48.2352941176471	52.9411764705882	0
62.3529411764706	49.0196078431373	52.9411764705882	0
62.3529411764706	49.8039215686275	52.9411764705882	0
62.3529411764706	50.5882352941177	52.9411764705882	0
62.3529411764706	51.3725490196078	52.9411764705882	0
62.3529411764706	52.156862745098	52.9411764705882	0
62.3529411764706	52.9411764705882	52.9411764705882	0
62.3529411764706	53.7254901960784	52.9411764705882	0
62.3529411764706	54.5098039215686	52.9411764705882	0
62.3529411764706	55.2941176470588	52.9411764705882	0
62.3529411764706	56.078431372549	52.9411764705882	0
62.3529411764706	56.8627450980392	52.9411764705882	0
62.3529411764706	57.6470588235294	52.9411764705882	0
62.3529411764706	48.2352941176471	53.7254901960784	0
62.3529411764706	49.0196078431373	53.7254901960784	0
62.3529411764706	49.8039215686275	53.7254901960784	0
62.3529411764706	50.5882352941177	53.7254901960784	0
62.3529411764706	51.3725490196078	53.7254901960784	0
62.3529411764706	52.156862745098	53.7254901960784	0
62.3529411764706	52.9411764705882	53.7254901960784	0
62.3529411764706	53.7254901960784	53.7254901960784	0
62.3529411764706	54.5098039215686	53.7254901960784	0
62.3529411764706	55.2941176470588	53.7254901960784	0
62.3529411764706	56.078431372549	53.7254901960784	0
62.3529411764706	56.8627450980392	53.7254901960784	0
62.3529411764706	57.6470588235294	53.7254901960784	0
62.3529411764706	48.2352941176471	54.5098039215686	0
62.3529411764706	49.0196078431373	54.5098039215686	0
62.3529411764706	49.8039215686275	54.5098039215686	0
62.3529411764706	50.5882352941177	54.5098039215686	0
62.3529411764706	51.3725490196078	54.5098039215686	0
62.3529411764706	52.156862745098	54.5098039215686	0
62.3529411764706	52.9411764705882	54.5098039215686	0
62.3529411764706	53.7254901960784	54.5098039215686	0
62.3529411764706	54.5098039215686	54.5098039215686	0
62.3529411764706	55.2941176470588	54.5098039215686	0
62.3529411764706	56.078431372549	54.5098039215686	0
62.3529411764706	56.8627450980392	54.5098039215686	0
62.3529411764706	57.6470588235294	54.5098039215686	0
62.3529411764706	48.2352941176471	55.2941176470588	0
62.3529411764706	49.0196078431373	55.2941176470588	0
62.3529411764706	49.8039215686275	55.2941176470588	0
62.3529411764706	50.5882352941177	55.2941176470588	0
62.3529411764706	51.3725490196078	55.2941176470588	0
62.3529411764706	52.156862745098	55.2941176470588	0
62.3529411764706	52.9411764705882	55.2941176470588	0
62.3529411764706	53.7254901960784	55.2941176470588	0
62.3529411764706	54.5098039215686	55.2941176470588	0
62.3529411764706	55.2941176470588	55.2941176470588	0
62.3529411764706	56.078431372549	55.2941176470588	0
62.3529411764706	56.8627450980392	55.2941176470588	0
62.3529411764706	57.6470588235294	55.2941176470588	0
62.3529411764706	48.2352941176471	56.078431372549	0
62.3529411764706	49.0196078431373	56.078431372549	0
62.3529411764706	49.8039215686275	56.078431372549	0
62.3529411764706	50.5882352941177	56.078431372549	0
62.3529411764706	51.3725490196078	56.078431372549	0
62.3529411764706	52.156862745098	56.078431372549	0
62.3529411764706	52.9411764705882	56.078431372549	0
62.3529411764706	53.7254901960784	56.078431372549	0
62.3529411764706	54.5098039215686	56.078431372549	0
62.3529411764706	55.2941176470588	56.078431372549	0
62.3529411764706	56.078431372549	56.078431372549	0
62.3529411764706	56.8627450980392	56.078431372549	0
62.3529411764706	57.6470588235294	56.078431372549	0
